"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","EMP","TOT","THND_PER","Q","1964-Q1",68613.66,
"USA","EMP","TOT","THND_PER","Q","1964-Q2",69401.66,
"USA","EMP","TOT","THND_PER","Q","1964-Q3",69480,
"USA","EMP","TOT","THND_PER","Q","1964-Q4",69710.34,
"USA","EMP","TOT","THND_PER","Q","1965-Q1",70187.66,
"USA","EMP","TOT","THND_PER","Q","1965-Q2",70897.34,
"USA","EMP","TOT","THND_PER","Q","1965-Q3",71369.34,
"USA","EMP","TOT","THND_PER","Q","1965-Q4",71827,
"USA","EMP","TOT","THND_PER","Q","1966-Q1",72173.34,
"USA","EMP","TOT","THND_PER","Q","1966-Q2",72594,
"USA","EMP","TOT","THND_PER","Q","1966-Q3",73088,
"USA","EMP","TOT","THND_PER","Q","1966-Q4",73656.66,
"USA","EMP","TOT","THND_PER","Q","1967-Q1",73572,
"USA","EMP","TOT","THND_PER","Q","1967-Q2",74001.34,
"USA","EMP","TOT","THND_PER","Q","1967-Q3",74713.66,
"USA","EMP","TOT","THND_PER","Q","1967-Q4",75216.34,
"USA","EMP","TOT","THND_PER","Q","1968-Q1",75102.66,
"USA","EMP","TOT","THND_PER","Q","1968-Q2",75950,
"USA","EMP","TOT","THND_PER","Q","1968-Q3",76100.66,
"USA","EMP","TOT","THND_PER","Q","1968-Q4",76498.66,
"USA","EMP","TOT","THND_PER","Q","1969-Q1",77166.34,
"USA","EMP","TOT","THND_PER","Q","1969-Q2",77605,
"USA","EMP","TOT","THND_PER","Q","1969-Q3",78153,
"USA","EMP","TOT","THND_PER","Q","1969-Q4",78575.34,
"USA","EMP","TOT","THND_PER","Q","1970-Q1",78780.34,
"USA","EMP","TOT","THND_PER","Q","1970-Q2",78635.66,
"USA","EMP","TOT","THND_PER","Q","1970-Q3",78616,
"USA","EMP","TOT","THND_PER","Q","1970-Q4",78643,
"USA","EMP","TOT","THND_PER","Q","1971-Q1",78717.34,
"USA","EMP","TOT","THND_PER","Q","1971-Q2",78961,
"USA","EMP","TOT","THND_PER","Q","1971-Q3",79511,
"USA","EMP","TOT","THND_PER","Q","1971-Q4",80228.66,
"USA","EMP","TOT","THND_PER","Q","1972-Q1",81213.34,
"USA","EMP","TOT","THND_PER","Q","1972-Q2",81875,
"USA","EMP","TOT","THND_PER","Q","1972-Q3",82450.34,
"USA","EMP","TOT","THND_PER","Q","1972-Q4",83002,
"USA","EMP","TOT","THND_PER","Q","1973-Q1",83841.66,
"USA","EMP","TOT","THND_PER","Q","1973-Q2",84797.34,
"USA","EMP","TOT","THND_PER","Q","1973-Q3",85330.34,
"USA","EMP","TOT","THND_PER","Q","1973-Q4",86236,
"USA","EMP","TOT","THND_PER","Q","1974-Q1",86709.34,
"USA","EMP","TOT","THND_PER","Q","1974-Q2",86833.66,
"USA","EMP","TOT","THND_PER","Q","1974-Q3",87079,
"USA","EMP","TOT","THND_PER","Q","1974-Q4",86588.34,
"USA","EMP","TOT","THND_PER","Q","1975-Q1",85356.66,
"USA","EMP","TOT","THND_PER","Q","1975-Q2",85331.66,
"USA","EMP","TOT","THND_PER","Q","1975-Q3",86135.66,
"USA","EMP","TOT","THND_PER","Q","1975-Q4",86497,
"USA","EMP","TOT","THND_PER","Q","1976-Q1",87685.66,
"USA","EMP","TOT","THND_PER","Q","1976-Q2",88591,
"USA","EMP","TOT","THND_PER","Q","1976-Q3",89163,
"USA","EMP","TOT","THND_PER","Q","1976-Q4",89570.34,
"USA","EMP","TOT","THND_PER","Q","1977-Q1",90359.34,
"USA","EMP","TOT","THND_PER","Q","1977-Q2",91661.34,
"USA","EMP","TOT","THND_PER","Q","1977-Q3",92409,
"USA","EMP","TOT","THND_PER","Q","1977-Q4",93639.34,
"USA","EMP","TOT","THND_PER","Q","1978-Q1",94552.66,
"USA","EMP","TOT","THND_PER","Q","1978-Q2",95835.34,
"USA","EMP","TOT","THND_PER","Q","1978-Q3",96397,
"USA","EMP","TOT","THND_PER","Q","1978-Q4",97399.66,
"USA","EMP","TOT","THND_PER","Q","1979-Q1",98252.34,
"USA","EMP","TOT","THND_PER","Q","1979-Q2",98371,
"USA","EMP","TOT","THND_PER","Q","1979-Q3",99040.66,
"USA","EMP","TOT","THND_PER","Q","1979-Q4",99637,
"USA","EMP","TOT","THND_PER","Q","1980-Q1",99862.34,
"USA","EMP","TOT","THND_PER","Q","1980-Q2",98953.34,
"USA","EMP","TOT","THND_PER","Q","1980-Q3",98899,
"USA","EMP","TOT","THND_PER","Q","1980-Q4",99498.66,
"USA","EMP","TOT","THND_PER","Q","1981-Q1",100239,
"USA","EMP","TOT","THND_PER","Q","1981-Q2",100800.7,
"USA","EMP","TOT","THND_PER","Q","1981-Q3",100482,
"USA","EMP","TOT","THND_PER","Q","1981-Q4",100076.7,
"USA","EMP","TOT","THND_PER","Q","1982-Q1",99708.66,
"USA","EMP","TOT","THND_PER","Q","1982-Q2",99745,
"USA","EMP","TOT","THND_PER","Q","1982-Q3",99543.34,
"USA","EMP","TOT","THND_PER","Q","1982-Q4",99119.66,
"USA","EMP","TOT","THND_PER","Q","1983-Q1",99143,
"USA","EMP","TOT","THND_PER","Q","1983-Q2",99945,
"USA","EMP","TOT","THND_PER","Q","1983-Q3",101610.7,
"USA","EMP","TOT","THND_PER","Q","1983-Q4",102588,
"USA","EMP","TOT","THND_PER","Q","1984-Q1",103664,
"USA","EMP","TOT","THND_PER","Q","1984-Q2",105040,
"USA","EMP","TOT","THND_PER","Q","1984-Q3",105362.7,
"USA","EMP","TOT","THND_PER","Q","1984-Q4",105944.3,
"USA","EMP","TOT","THND_PER","Q","1985-Q1",106615.3,
"USA","EMP","TOT","THND_PER","Q","1985-Q2",106791,
"USA","EMP","TOT","THND_PER","Q","1985-Q3",107186.3,
"USA","EMP","TOT","THND_PER","Q","1985-Q4",108023.3,
"USA","EMP","TOT","THND_PER","Q","1986-Q1",108734.7,
"USA","EMP","TOT","THND_PER","Q","1986-Q2",109205.7,
"USA","EMP","TOT","THND_PER","Q","1986-Q3",109970,
"USA","EMP","TOT","THND_PER","Q","1986-Q4",110492,
"USA","EMP","TOT","THND_PER","Q","1987-Q1",111206,
"USA","EMP","TOT","THND_PER","Q","1987-Q2",112158,
"USA","EMP","TOT","THND_PER","Q","1987-Q3",112866.7,
"USA","EMP","TOT","THND_PER","Q","1987-Q4",113526.7,
"USA","EMP","TOT","THND_PER","Q","1988-Q1",114093.3,
"USA","EMP","TOT","THND_PER","Q","1988-Q2",114623,
"USA","EMP","TOT","THND_PER","Q","1988-Q3",115232.7,
"USA","EMP","TOT","THND_PER","Q","1988-Q4",115947.3,
"USA","EMP","TOT","THND_PER","Q","1989-Q1",116835.3,
"USA","EMP","TOT","THND_PER","Q","1989-Q2",117204.7,
"USA","EMP","TOT","THND_PER","Q","1989-Q3",117493.7,
"USA","EMP","TOT","THND_PER","Q","1989-Q4",117774.3,
"USA","EMP","TOT","THND_PER","Q","1990-Q1",119114.3,
"USA","EMP","TOT","THND_PER","Q","1990-Q2",118995.3,
"USA","EMP","TOT","THND_PER","Q","1990-Q3",118712,
"USA","EMP","TOT","THND_PER","Q","1990-Q4",118361,
"USA","EMP","TOT","THND_PER","Q","1991-Q1",117782.3,
"USA","EMP","TOT","THND_PER","Q","1991-Q2",117729.3,
"USA","EMP","TOT","THND_PER","Q","1991-Q3",117660,
"USA","EMP","TOT","THND_PER","Q","1991-Q4",117678.7,
"USA","EMP","TOT","THND_PER","Q","1992-Q1",117958.3,
"USA","EMP","TOT","THND_PER","Q","1992-Q2",118406.7,
"USA","EMP","TOT","THND_PER","Q","1992-Q3",118753,
"USA","EMP","TOT","THND_PER","Q","1992-Q4",118833.7,
"USA","EMP","TOT","THND_PER","Q","1993-Q1",119297.3,
"USA","EMP","TOT","THND_PER","Q","1993-Q2",119959.7,
"USA","EMP","TOT","THND_PER","Q","1993-Q3",120625.7,
"USA","EMP","TOT","THND_PER","Q","1993-Q4",121152,
"USA","EMP","TOT","THND_PER","Q","1994-Q1",121994,
"USA","EMP","TOT","THND_PER","Q","1994-Q2",122596,
"USA","EMP","TOT","THND_PER","Q","1994-Q3",123245,
"USA","EMP","TOT","THND_PER","Q","1994-Q4",124449.7,
"USA","EMP","TOT","THND_PER","Q","1995-Q1",124848.7,
"USA","EMP","TOT","THND_PER","Q","1995-Q2",124629.3,
"USA","EMP","TOT","THND_PER","Q","1995-Q3",124933.7,
"USA","EMP","TOT","THND_PER","Q","1995-Q4",125221.3,
"USA","EMP","TOT","THND_PER","Q","1996-Q1",125542,
"USA","EMP","TOT","THND_PER","Q","1996-Q2",126280,
"USA","EMP","TOT","THND_PER","Q","1996-Q3",127218.3,
"USA","EMP","TOT","THND_PER","Q","1996-Q4",127840.3,
"USA","EMP","TOT","THND_PER","Q","1997-Q1",128495.7,
"USA","EMP","TOT","THND_PER","Q","1997-Q2",129339.7,
"USA","EMP","TOT","THND_PER","Q","1997-Q3",129950.3,
"USA","EMP","TOT","THND_PER","Q","1997-Q4",130503.7,
"USA","EMP","TOT","THND_PER","Q","1998-Q1",130782.3,
"USA","EMP","TOT","THND_PER","Q","1998-Q2",131259.3,
"USA","EMP","TOT","THND_PER","Q","1998-Q3",131568.3,
"USA","EMP","TOT","THND_PER","Q","1998-Q4",132293.7,
"USA","EMP","TOT","THND_PER","Q","1999-Q1",132943.3,
"USA","EMP","TOT","THND_PER","Q","1999-Q2",133214.7,
"USA","EMP","TOT","THND_PER","Q","1999-Q3",133570.7,
"USA","EMP","TOT","THND_PER","Q","1999-Q4",134275,
"USA","EMP","TOT","THND_PER","Q","2000-Q1",136619.3,
"USA","EMP","TOT","THND_PER","Q","2000-Q2",136946.7,
"USA","EMP","TOT","THND_PER","Q","2000-Q3",136695.3,
"USA","EMP","TOT","THND_PER","Q","2000-Q4",137341.3,
"USA","EMP","TOT","THND_PER","Q","2001-Q1",137724.3,
"USA","EMP","TOT","THND_PER","Q","2001-Q2",137088,
"USA","EMP","TOT","THND_PER","Q","2001-Q3",136719.3,
"USA","EMP","TOT","THND_PER","Q","2001-Q4",136225.7,
"USA","EMP","TOT","THND_PER","Q","2002-Q1",136105.3,
"USA","EMP","TOT","THND_PER","Q","2002-Q2",136360,
"USA","EMP","TOT","THND_PER","Q","2002-Q3",136806.7,
"USA","EMP","TOT","THND_PER","Q","2002-Q4",136651.7,
"USA","EMP","TOT","THND_PER","Q","2003-Q1",137444.3,
"USA","EMP","TOT","THND_PER","Q","2003-Q2",137655.7,
"USA","EMP","TOT","THND_PER","Q","2003-Q3",137544,
"USA","EMP","TOT","THND_PER","Q","2003-Q4",138273,
"USA","EMP","TOT","THND_PER","Q","2004-Q1",138489,
"USA","EMP","TOT","THND_PER","Q","2004-Q2",138902,
"USA","EMP","TOT","THND_PER","Q","2004-Q3",139538.7,
"USA","EMP","TOT","THND_PER","Q","2004-Q4",140029.3,
